#[Manufacturer]; [Hostname]; [Delta t]; [Date]; [Mode]; [File Version]
Thorlabs; PM5020_5E; 10 ms; 2026-07-15T05:11:36; CW; 1

#[Ch];[Name];[Serial];[Type];[Wavelength];[Range];[Attenuation];[Unit]
0; S425C-L; 1932731; Thermopile;1064 nm; manual; 0 dB; W
1; S120VC; 230131112; Photodiode;1064 nm; auto; 0 dB; W

#[ms]; [Ch: 1]; [Ch: 2]
     28800; 1.082079E+00 ; 6.762004E-05 
     28820; 1.082338E+00 ; 6.583430E-05 
     28830; 1.082308E+00 ; 6.533021E-05 
     28840; 1.082571E+00 ; 6.697013E-05 
     28850; 1.082819E+00 ; 6.752327E-05 
     28860; 1.082864E+00 ; 6.692576E-05 
     28870; 1.082751E+00 ; 6.576120E-05 
     28880; 1.082769E+00 ; 6.523710E-05 
     28900; 1.082224E+00 ; 6.754595E-05 
     28910; 1.082731E+00 ; 6.688878E-05 
     28920; 1.083043E+00 ; 6.567997E-05 
     28930; 1.082268E+00 ; 6.540212E-05 
     28940; 1.082461E+00 ; 6.702134E-05 
     28950; 1.082255E+00 ; 6.764985E-05 
     28960; 1.083056E+00 ; 6.690240E-05 
     28970; 1.082966E+00 ; 6.556655E-05 
     28980; 1.081902E+00 ; 6.533112E-05 
     28990; 1.082581E+00 ; 6.709529E-05 
     29000; 1.081293E+00 ; 6.770661E-05 
     29010; 1.081794E+00 ; 6.693161E-05 
     29020; 1.082190E+00 ; 6.557813E-05 
     29030; 1.082127E+00 ; 6.549828E-05 
     29040; 1.082465E+00 ; 6.695733E-05 
     29050; 1.081601E+00 ; 6.764075E-05 
     29060; 1.082087E+00 ; 6.683711E-05 
     29070; 1.081329E+00 ; 6.563490E-05 
     29080; 1.081399E+00 ; 6.553486E-05 
     29090; 1.081774E+00 ; 6.706276E-05 
     29100; 1.081728E+00 ; 6.777728E-05 
     29110; 1.081217E+00 ; 6.679933E-05 
     29120; 1.081359E+00 ; 6.576475E-05 
     29130; 1.081303E+00 ; 6.574183E-05 
     29140; 1.081455E+00 ; 6.709735E-05 
     29150; 1.080850E+00 ; 6.781767E-05 
     29160; 1.080697E+00 ; 6.688813E-05 
     29170; 1.081170E+00 ; 6.571661E-05 
     29180; 1.081592E+00 ; 6.566184E-05 
     29190; 1.081545E+00 ; 6.724706E-05 
     29200; 1.081147E+00 ; 6.794033E-05 
     29210; 1.081311E+00 ; 6.690911E-05 
     29220; 1.080873E+00 ; 6.589972E-05 
     29230; 1.080540E+00 ; 6.581589E-05 
     29240; 1.080951E+00 ; 6.727230E-05 
     29250; 1.080622E+00 ; 6.801202E-05 
     29260; 1.080378E+00 ; 6.693874E-05 
     29270; 1.080266E+00 ; 6.588526E-05 
     29290; 1.079761E+00 ; 6.749488E-05 
     29300; 1.079125E+00 ; 6.818265E-05 
     29310; 1.079171E+00 ; 6.701117E-05 
     29320; 1.078674E+00 ; 6.607528E-05 
     29330; 1.078958E+00 ; 6.608435E-05 
     29340; 1.079077E+00 ; 6.747482E-05 
     29350; 1.079207E+00 ; 6.839108E-05 
     29360; 1.079430E+00 ; 6.718567E-05 
     29370; 1.078657E+00 ; 6.611583E-05 
     29380; 1.078899E+00 ; 6.621642E-05 
     29390; 1.079136E+00 ; 6.774470E-05 
     29400; 1.078851E+00 ; 6.837809E-05 
     29410; 1.079308E+00 ; 6.722416E-05 
     29420; 1.078753E+00 ; 6.636431E-05 
     29430; 1.078816E+00 ; 6.643474E-05 
     29440; 1.079389E+00 ; 6.786990E-05 
     29450; 1.078834E+00 ; 6.854297E-05 
     29460; 1.079742E+00 ; 6.746846E-05 
     29470; 1.079517E+00 ; 6.644699E-05 
     29480; 1.079437E+00 ; 6.658198E-05 
     29510; 1.079958E+00 ; 6.746807E-05 
     29520; 1.079513E+00 ; 6.660968E-05 
     29530; 1.079015E+00 ; 6.680111E-05 
     29540; 1.079574E+00 ; 6.826335E-05 
     29550; 1.078940E+00 ; 6.884879E-05 
     29560; 1.079276E+00 ; 6.770391E-05 
     29570; 1.078653E+00 ; 6.668305E-05 
     29580; 1.078530E+00 ; 6.697886E-05 
     29590; 1.079269E+00 ; 6.851881E-05 
     29600; 1.079055E+00 ; 6.883316E-05 
     29610; 1.079519E+00 ; 6.774835E-05 
     29620; 1.079201E+00 ; 6.667610E-05 
     29630; 1.078678E+00 ; 6.696796E-05 
     29640; 1.079138E+00 ; 6.838112E-05 
     29650; 1.078065E+00 ; 6.878661E-05 
     29660; 1.078240E+00 ; 6.780586E-05 
     29670; 1.078557E+00 ; 6.651793E-05 
     29680; 1.078870E+00 ; 6.694433E-05 
     29690; 1.078826E+00 ; 6.843747E-05 
     29700; 1.078453E+00 ; 6.852131E-05 
     29710; 1.078458E+00 ; 6.755541E-05 
     29720; 1.078411E+00 ; 6.638228E-05 
     29730; 1.079267E+00 ; 6.678417E-05 
     29740; 1.079435E+00 ; 6.812219E-05 
     29750; 1.078920E+00 ; 6.848409E-05 
     29760; 1.079657E+00 ; 6.735658E-05 
     29770; 1.079637E+00 ; 6.605705E-05 
     29780; 1.079516E+00 ; 6.661250E-05 
     29790; 1.080160E+00 ; 6.800611E-05 
     29810; 1.080006E+00 ; 6.702676E-05 
     29820; 1.079975E+00 ; 6.574174E-05 
     29830; 1.080011E+00 ; 6.648673E-05 
     29840; 1.080927E+00 ; 6.774576E-05 
     29850; 1.080527E+00 ; 6.799091E-05 
     29860; 1.080858E+00 ; 6.689696E-05 
     29870; 1.080871E+00 ; 6.558758E-05 
     29880; 1.080490E+00 ; 6.638686E-05 
     29890; 1.081212E+00 ; 6.761027E-05 
     29900; 1.080868E+00 ; 6.784018E-05 
     29910; 1.081167E+00 ; 6.667313E-05 
     29920; 1.080941E+00 ; 6.548125E-05 
     29930; 1.080787E+00 ; 6.631062E-05 
     29940; 1.081187E+00 ; 6.737543E-05 
     29950; 1.080554E+00 ; 6.780000E-05 
     29960; 1.081014E+00 ; 6.667628E-05 
     29970; 1.081035E+00 ; 6.548222E-05 
     29990; 1.081172E+00 ; 6.747489E-05 
     30000; 1.080788E+00 ; 6.767268E-05 
     30010; 1.081332E+00 ; 6.649704E-05 
     30020; 1.081285E+00 ; 6.551202E-05 
     30030; 1.080935E+00 ; 6.629864E-05 
     30040; 1.081427E+00 ; 6.742514E-05 
     30050; 1.080984E+00 ; 6.772576E-05 
     30060; 1.081446E+00 ; 6.653159E-05 
     30070; 1.081606E+00 ; 6.551365E-05 
     30080; 1.080822E+00 ; 6.632802E-05 
     30090; 1.081433E+00 ; 6.754384E-05 
     30100; 1.081052E+00 ; 6.781646E-05 
     30110; 1.080531E+00 ; 6.659232E-05 
     30120; 1.080366E+00 ; 6.557178E-05 
     30130; 1.080219E+00 ; 6.643556E-05 
     30160; 1.079164E+00 ; 6.679060E-05 
     30170; 1.079300E+00 ; 6.570506E-05 
     30180; 1.078505E+00 ; 6.663711E-05 
     30190; 1.079312E+00 ; 6.784166E-05 
     30200; 1.078313E+00 ; 6.815540E-05 
     30210; 1.079030E+00 ; 6.697758E-05 
     30220; 1.077680E+00 ; 6.600281E-05 
     30230; 1.077833E+00 ; 6.699467E-05 
     30240; 1.078011E+00 ; 6.813122E-05 
     30250; 1.077374E+00 ; 6.856335E-05 
     30260; 1.077242E+00 ; 6.733010E-05 
     30270; 1.076729E+00 ; 6.637911E-05 
     30280; 1.076844E+00 ; 6.746567E-05 
     30290; 1.076512E+00 ; 6.865123E-05 
     30300; 1.074469E+00 ; 6.891225E-05 
     30310; 1.076252E+00 ; 6.766037E-05 
     30320; 1.075108E+00 ; 6.700754E-05 
     30340; 1.075863E+00 ; 6.912633E-05 
     30350; 1.073004E+00 ; 6.957385E-05 
     30360; 1.075463E+00 ; 6.818950E-05 
     30370; 1.074090E+00 ; 6.730774E-05 
     30390; 1.074512E+00 ; 6.966128E-05 
     30400; 1.075187E+00 ; 6.991118E-05 
     30420; 1.075793E+00 ; 6.779042E-05 
     30430; 1.074128E+00 ; 6.881771E-05 
     30440; 1.075714E+00 ; 6.984254E-05 
     30450; 1.074556E+00 ; 7.017961E-05 
     30460; 1.076881E+00 ; 6.882588E-05 
     30470; 1.075974E+00 ; 6.777955E-05 
     30480; 1.075092E+00 ; 6.886420E-05 
     30490; 1.077312E+00 ; 7.000848E-05 
     30500; 1.075845E+00 ; 7.012663E-05 
     30520; 1.077016E+00 ; 6.788931E-05 
     30530; 1.075876E+00 ; 6.882960E-05 
     30540; 1.075653E+00 ; 6.987132E-05 
     30550; 1.077099E+00 ; 6.991917E-05 
     30560; 1.076477E+00 ; 6.865645E-05 
     30580; 1.077268E+00 ; 6.849098E-05 
     30590; 1.075484E+00 ; 6.970132E-05 
     30600; 1.076705E+00 ; 6.959811E-05 
     30610; 1.076360E+00 ; 6.825237E-05 
     30620; 1.075573E+00 ; 6.734072E-05 
     30630; 1.077386E+00 ; 6.821458E-05 
     30640; 1.075916E+00 ; 6.929656E-05 
     30650; 1.074807E+00 ; 6.925319E-05 
     30660; 1.077409E+00 ; 6.799502E-05 
     30670; 1.075226E+00 ; 6.683522E-05 
     30680; 1.075930E+00 ; 6.791413E-05 
     30690; 1.075528E+00 ; 6.910856E-05 
     30700; 1.073752E+00 ; 6.881760E-05 
     30710; 1.075658E+00 ; 6.753133E-05 
     30720; 1.073685E+00 ; 6.651590E-05 
     30740; 1.073358E+00 ; 6.869569E-05 
     30750; 1.074138E+00 ; 6.850239E-05 
     30760; 1.073056E+00 ; 6.729286E-05 
     30770; 1.073824E+00 ; 6.615294E-05 
     30790; 1.074474E+00 ; 6.850746E-05 
     30800; 1.072751E+00 ; 6.822592E-05 
     30810; 1.074525E+00 ; 6.697523E-05 
     30820; 1.073303E+00 ; 6.593931E-05 
     30830; 1.073793E+00 ; 6.716657E-05 
     30840; 1.075383E+00 ; 6.826070E-05 
     30850; 1.072585E+00 ; 6.804301E-05 
     30860; 1.075097E+00 ; 6.690486E-05 
     30870; 1.074009E+00 ; 6.576836E-05 
     30890; 1.073019E+00 ; 6.814713E-05 
     30900; 1.073233E+00 ; 6.781911E-05 
     30910; 1.074960E+00 ; 6.667166E-05 
     30930; 1.074183E+00 ; 6.694147E-05 
     30940; 1.074568E+00 ; 6.789563E-05 
     30950; 1.073308E+00 ; 6.769933E-05 
     30960; 1.074525E+00 ; 6.677544E-05 
     30970; 1.073009E+00 ; 6.536395E-05 
     30980; 1.073544E+00 ; 6.681404E-05 
     30990; 1.074927E+00 ; 6.792202E-05 
     31000; 1.072474E+00 ; 6.757033E-05 
     31010; 1.074761E+00 ; 6.652939E-05 
     31030; 1.073839E+00 ; 6.683066E-05 
     31040; 1.074217E+00 ; 6.773102E-05 
     31050; 1.072607E+00 ; 6.749784E-05 
     31060; 1.074291E+00 ; 6.652407E-05 
     31070; 1.072215E+00 ; 6.534987E-05 
     31080; 1.072948E+00 ; 6.674423E-05 
     31090; 1.074672E+00 ; 6.776192E-05 
     31100; 1.072078E+00 ; 6.741171E-05 
     31130; 1.073226E+00 ; 6.678246E-05 
     31140; 1.075270E+00 ; 6.770778E-05 
     31150; 1.074331E+00 ; 6.740730E-05 
     31160; 1.073664E+00 ; 6.629476E-05 
     31170; 1.075492E+00 ; 6.524535E-05 
     31180; 1.074118E+00 ; 6.662615E-05 
     31200; 1.074172E+00 ; 6.736510E-05 
     31210; 1.075819E+00 ; 6.613690E-05 
     31220; 1.074684E+00 ; 6.519336E-05 
     31230; 1.075724E+00 ; 6.674809E-05 
     31250; 1.074366E+00 ; 6.739420E-05 
     31260; 1.076454E+00 ; 6.632935E-05 
     31270; 1.075648E+00 ; 6.516404E-05 
     31280; 1.074740E+00 ; 6.667582E-05 
     31290; 1.077104E+00 ; 6.756031E-05 
     31300; 1.075509E+00 ; 6.728217E-05 
     31310; 1.076768E+00 ; 6.621104E-05 
     31320; 1.076588E+00 ; 6.510877E-05 
     31350; 1.077050E+00 ; 6.732301E-05 
     31360; 1.076529E+00 ; 6.633489E-05 
     31370; 1.078160E+00 ; 6.515013E-05 
     31380; 1.077270E+00 ; 6.667361E-05 
     31400; 1.077773E+00 ; 6.724533E-05 
     31420; 1.076801E+00 ; 6.516218E-05 
     31430; 1.078738E+00 ; 6.681320E-05 
     31440; 1.078030E+00 ; 6.756173E-05 
     31450; 1.077125E+00 ; 6.734746E-05 
     31460; 1.079036E+00 ; 6.625067E-05 
     31470; 1.078563E+00 ; 6.518599E-05 
     31480; 1.077540E+00 ; 6.678252E-05 
     31490; 1.079753E+00 ; 6.762695E-05 
     31500; 1.078328E+00 ; 6.732911E-05 
     31510; 1.077868E+00 ; 6.620564E-05 
     31520; 1.079775E+00 ; 6.529636E-05 
     31530; 1.079249E+00 ; 6.698813E-05 
     31540; 1.078612E+00 ; 6.774916E-05 
     31550; 1.080114E+00 ; 6.742999E-05 
     31560; 1.079147E+00 ; 6.625705E-05 
     31570; 1.079162E+00 ; 6.542636E-05 
     31580; 1.080720E+00 ; 6.710861E-05 
     31590; 1.080411E+00 ; 6.780919E-05 
     31600; 1.079566E+00 ; 6.761024E-05 
     31610; 1.081395E+00 ; 6.648341E-05 
     31620; 1.080074E+00 ; 6.571850E-05 
     31630; 1.079950E+00 ; 6.722471E-05 
     31640; 1.081161E+00 ; 6.803226E-05 
     31650; 1.080673E+00 ; 6.796363E-05 
     31660; 1.080807E+00 ; 6.673404E-05 
     31670; 1.080402E+00 ; 6.586840E-05 
     31680; 1.080083E+00 ; 6.752234E-05 
     31690; 1.080970E+00 ; 6.842761E-05 
     31700; 1.080169E+00 ; 6.817594E-05 
     31710; 1.080864E+00 ; 6.692678E-05 
     31720; 1.080667E+00 ; 6.617047E-05 
     31730; 1.080418E+00 ; 6.778123E-05 
     31740; 1.081502E+00 ; 6.860492E-05 
     31750; 1.081067E+00 ; 6.841424E-05 
     31760; 1.081707E+00 ; 6.711803E-05 
     31770; 1.082072E+00 ; 6.616348E-05 
     31780; 1.081844E+00 ; 6.785324E-05 
     31790; 1.082145E+00 ; 6.866740E-05 
     31800; 1.081537E+00 ; 6.835586E-05 
     31810; 1.082236E+00 ; 6.699648E-05 
     31820; 1.082383E+00 ; 6.615710E-05 
     31830; 1.082034E+00 ; 6.774055E-05 
     31840; 1.081788E+00 ; 6.849747E-05 
     31850; 1.081937E+00 ; 6.826389E-05 
     31860; 1.082383E+00 ; 6.691150E-05 
     31870; 1.082238E+00 ; 6.599328E-05 
     31880; 1.081618E+00 ; 6.757578E-05 
     31890; 1.081558E+00 ; 6.828879E-05 
     31900; 1.081604E+00 ; 6.809623E-05 
     31910; 1.081733E+00 ; 6.666293E-05 
     31920; 1.081609E+00 ; 6.583705E-05 
     31940; 1.081267E+00 ; 6.808516E-05 
     31950; 1.080503E+00 ; 6.779248E-05 
     31960; 1.081939E+00 ; 6.652779E-05 
     31970; 1.081654E+00 ; 6.573225E-05 
     31980; 1.081397E+00 ; 6.722220E-05 
     31990; 1.081620E+00 ; 6.803774E-05 
     32000; 1.081704E+00 ; 6.773381E-05 
     32010; 1.081777E+00 ; 6.633221E-05 
     32020; 1.081698E+00 ; 6.563543E-05 
     32030; 1.081051E+00 ; 6.704387E-05 
     32040; 1.081230E+00 ; 6.774781E-05 
     32050; 1.080782E+00 ; 6.739708E-05 
     32060; 1.080849E+00 ; 6.627938E-05 
     32070; 1.081325E+00 ; 6.540875E-05 
     32080; 1.080216E+00 ; 6.699606E-05 
     32090; 1.081328E+00 ; 6.780894E-05 
     32100; 1.080232E+00 ; 6.738243E-05 
     32110; 1.080570E+00 ; 6.613513E-05 
     32120; 1.080047E+00 ; 6.538418E-05 
     32130; 1.079621E+00 ; 6.686631E-05 
     32140; 1.079518E+00 ; 6.759941E-05 
     32150; 1.078975E+00 ; 6.735589E-05 
     32160; 1.078390E+00 ; 6.599597E-05 
     32170; 1.077906E+00 ; 6.518007E-05 
     32180; 1.077071E+00 ; 6.680832E-05 
     32190; 1.078095E+00 ; 6.766349E-05 
     32200; 1.076969E+00 ; 6.721573E-05 
     32210; 1.076910E+00 ; 6.582759E-05 
     32220; 1.076565E+00 ; 6.524261E-05 
     32230; 1.076519E+00 ; 6.672859E-05 
     32240; 1.076965E+00 ; 6.751493E-05 
     32250; 1.076143E+00 ; 6.725638E-05 
     32260; 1.076405E+00 ; 6.585045E-05 
     32270; 1.076471E+00 ; 6.517280E-05 
     32280; 1.075841E+00 ; 6.680968E-05 
     32290; 1.076188E+00 ; 6.767986E-05 
     32300; 1.075724E+00 ; 6.716590E-05 
     32310; 1.076851E+00 ; 6.587993E-05 
     32320; 1.076161E+00 ; 6.528394E-05 
     32330; 1.075287E+00 ; 6.678020E-05 
     32340; 1.077214E+00 ; 6.762948E-05 
     32350; 1.076669E+00 ; 6.726618E-05 
     32360; 1.076564E+00 ; 6.604443E-05 
     32370; 1.077576E+00 ; 6.525184E-05 
     32380; 1.076624E+00 ; 6.692341E-05 
     32390; 1.076312E+00 ; 6.779903E-05 
     32400; 1.077936E+00 ; 6.724081E-05 
     32410; 1.077053E+00 ; 6.609505E-05 
     32420; 1.076603E+00 ; 6.553489E-05 
     32430; 1.077628E+00 ; 6.703313E-05 
     32440; 1.077445E+00 ; 6.787558E-05 
     32450; 1.076685E+00 ; 6.749696E-05 
     32460; 1.078220E+00 ; 6.632430E-05 
     32470; 1.077525E+00 ; 6.570383E-05 
     32480; 1.077106E+00 ; 6.729650E-05 
     32500; 1.077920E+00 ; 6.792613E-05 
     32510; 1.077543E+00 ; 6.673056E-05 
     32520; 1.078901E+00 ; 6.621129E-05 
     32530; 1.077531E+00 ; 6.780586E-05 
     32540; 1.077552E+00 ; 6.871468E-05 
     32550; 1.078857E+00 ; 6.838496E-05 
     32560; 1.078861E+00 ; 6.728480E-05 
     32570; 1.078128E+00 ; 6.663534E-05 
     32580; 1.079382E+00 ; 6.825760E-05 
     32590; 1.079466E+00 ; 6.940546E-05 
     32600; 1.078019E+00 ; 6.906818E-05 
     32610; 1.080145E+00 ; 6.780127E-05 
     32620; 1.079542E+00 ; 6.719589E-05 
     32630; 1.078478E+00 ; 6.879277E-05 
     32640; 1.080029E+00 ; 6.978857E-05 
     32650; 1.078834E+00 ; 6.936357E-05 
     32660; 1.079549E+00 ; 6.816723E-05 
     32670; 1.080764E+00 ; 6.739934E-05 
     32690; 1.080799E+00 ; 7.001216E-05 
     32700; 1.079556E+00 ; 6.941141E-05 
     32720; 1.080573E+00 ; 6.748372E-05 
     32730; 1.079536E+00 ; 6.895683E-05 
     32740; 1.080567E+00 ; 6.990361E-05 
     32750; 1.079586E+00 ; 6.924289E-05 
     32760; 1.080135E+00 ; 6.799338E-05 
     32770; 1.079773E+00 ; 6.722807E-05 
     32780; 1.080135E+00 ; 6.876654E-05 
     32790; 1.080494E+00 ; 6.969328E-05 
     32810; 1.079845E+00 ; 6.767097E-05 
     32820; 1.080120E+00 ; 6.700241E-05 
     32830; 1.080074E+00 ; 6.849355E-05 
     32840; 1.080559E+00 ; 6.919889E-05 
     32850; 1.080418E+00 ; 6.862725E-05 
     32860; 1.080561E+00 ; 6.747339E-05 
     32870; 1.080788E+00 ; 6.667233E-05 
     32880; 1.080880E+00 ; 6.822426E-05 
     32890; 1.080894E+00 ; 6.905877E-05 
     32900; 1.081750E+00 ; 6.829618E-05 
     32910; 1.080873E+00 ; 6.720078E-05 
     32920; 1.081308E+00 ; 6.638689E-05 
     32930; 1.080511E+00 ; 6.791214E-05 
     32940; 1.081147E+00 ; 6.874718E-05 
     32950; 1.080803E+00 ; 6.808560E-05 
     32960; 1.081342E+00 ; 6.690789E-05 
     32970; 1.080977E+00 ; 6.615165E-05 
     32980; 1.080671E+00 ; 6.768440E-05 
     32990; 1.080768E+00 ; 6.871249E-05 
     33000; 1.080349E+00 ; 6.796140E-05 
     33010; 1.081165E+00 ; 6.675600E-05 
     33020; 1.080443E+00 ; 6.613577E-05 
     33030; 1.079935E+00 ; 6.762637E-05 
     33040; 1.081306E+00 ; 6.859189E-05 
     33050; 1.080110E+00 ; 6.790362E-05 
     33070; 1.081421E+00 ; 6.594716E-05 
     33080; 1.080711E+00 ; 6.750860E-05 
     33090; 1.080944E+00 ; 6.850581E-05 
     33100; 1.080970E+00 ; 6.779607E-05 
     33110; 1.080771E+00 ; 6.666338E-05 
     33120; 1.081139E+00 ; 6.595317E-05 
     33130; 1.081238E+00 ; 6.756820E-05 
     33140; 1.081382E+00 ; 6.843926E-05 
     33150; 1.081039E+00 ; 6.774137E-05 
     33160; 1.081024E+00 ; 6.670458E-05 
     33170; 1.081030E+00 ; 6.591411E-05 
     33180; 1.081331E+00 ; 6.753079E-05 
     33210; 1.081439E+00 ; 6.656942E-05 
     33220; 1.081907E+00 ; 6.579323E-05 
     33230; 1.081150E+00 ; 6.739534E-05 
     33250; 1.080612E+00 ; 6.752794E-05 
     33260; 1.081059E+00 ; 6.654018E-05 
     33270; 1.081082E+00 ; 6.573962E-05 
     33280; 1.080767E+00 ; 6.727553E-05 
     33290; 1.081532E+00 ; 6.823117E-05 
     33300; 1.080855E+00 ; 6.735771E-05 
     33310; 1.081084E+00 ; 6.630197E-05 
     33320; 1.081024E+00 ; 6.577594E-05 
     33330; 1.080196E+00 ; 6.713918E-05 
     33340; 1.081210E+00 ; 6.795839E-05 
     33350; 1.080871E+00 ; 6.737485E-05 
     33360; 1.080755E+00 ; 6.631645E-05 
     33370; 1.080684E+00 ; 6.545627E-05 
     33380; 1.080886E+00 ; 6.707588E-05 
     33390; 1.080921E+00 ; 6.806869E-05 
     33400; 1.079418E+00 ; 6.724452E-05 
     33410; 1.079906E+00 ; 6.611898E-05 
     33420; 1.080144E+00 ; 6.537015E-05 
     33430; 1.078909E+00 ; 6.695894E-05 
     33440; 1.080132E+00 ; 6.788797E-05 
     33450; 1.079072E+00 ; 6.713549E-05 
     33460; 1.079575E+00 ; 6.607880E-05 
     33470; 1.079648E+00 ; 6.522728E-05 
     33490; 1.079932E+00 ; 6.785168E-05 
     33500; 1.079088E+00 ; 6.700637E-05 
     33510; 1.078999E+00 ; 6.598411E-05 
     33530; 1.078934E+00 ; 6.690939E-05 
     33540; 1.078830E+00 ; 6.777517E-05 
     33550; 1.078832E+00 ; 6.696914E-05 
     33560; 1.078882E+00 ; 6.588252E-05 
     33570; 1.079295E+00 ; 6.511712E-05 
     33580; 1.078592E+00 ; 6.685000E-05 
     33590; 1.079327E+00 ; 6.768072E-05 
     33600; 1.079821E+00 ; 6.696883E-05 
     33610; 1.079407E+00 ; 6.594753E-05 
     33620; 1.079111E+00 ; 6.523210E-05 
     33630; 1.078869E+00 ; 6.680869E-05 
     33640; 1.079565E+00 ; 6.755311E-05 
     33650; 1.078375E+00 ; 6.695223E-05 
     33660; 1.079086E+00 ; 6.593204E-05 
     33670; 1.078830E+00 ; 6.511388E-05 
     33680; 1.078844E+00 ; 6.674801E-05 
     33690; 1.078615E+00 ; 6.750839E-05 
     33700; 1.078166E+00 ; 6.681433E-05 
     33710; 1.078363E+00 ; 6.587097E-05 
     33720; 1.078115E+00 ; 6.516955E-05 
     33730; 1.078437E+00 ; 6.681698E-05 
     33740; 1.078080E+00 ; 6.753425E-05 
     33750; 1.078300E+00 ; 6.681133E-05 
     33760; 1.078152E+00 ; 6.588153E-05 
     33770; 1.078879E+00 ; 6.511823E-05 
     33780; 1.077676E+00 ; 6.670026E-05 
     33790; 1.078713E+00 ; 6.750103E-05 
     33800; 1.078290E+00 ; 6.680282E-05 
     33810; 1.078448E+00 ; 6.577084E-05 
     33820; 1.079283E+00 ; 6.514802E-05 
     33830; 1.078355E+00 ; 6.674638E-05 
     33840; 1.079063E+00 ; 6.757384E-05 
     33850; 1.078464E+00 ; 6.688179E-05 
     33860; 1.078920E+00 ; 6.574026E-05 
     33870; 1.078693E+00 ; 6.503164E-05 
     33880; 1.078370E+00 ; 6.675354E-05 
     33890; 1.078711E+00 ; 6.762415E-05 
     33910; 1.078533E+00 ; 6.570297E-05 
     33920; 1.078118E+00 ; 6.511632E-05 
     33930; 1.078328E+00 ; 6.671158E-05 
     33940; 1.078492E+00 ; 6.752706E-05 
     33950; 1.078476E+00 ; 6.680881E-05 
     33960; 1.077920E+00 ; 6.573030E-05 
     33970; 1.078454E+00 ; 6.505341E-05 
     33980; 1.078116E+00 ; 6.687787E-05 
     33990; 1.078856E+00 ; 6.749994E-05 
     34000; 1.077545E+00 ; 6.681035E-05 
     34010; 1.078664E+00 ; 6.578759E-05 
     34020; 1.077939E+00 ; 6.503195E-05 
     34040; 1.078159E+00 ; 6.748070E-05 
     34050; 1.078174E+00 ; 6.684277E-05 
     34060; 1.078311E+00 ; 6.579112E-05 
     34070; 1.078071E+00 ; 6.505563E-05 
     34080; 1.078622E+00 ; 6.678908E-05 
     34090; 1.077557E+00 ; 6.756048E-05 
     34100; 1.077769E+00 ; 6.678447E-05 
     34120; 1.078201E+00 ; 6.502208E-05 
     34130; 1.078603E+00 ; 6.672829E-05 
     34140; 1.077669E+00 ; 6.749010E-05 
     34150; 1.077544E+00 ; 6.687759E-05 
     34160; 1.078261E+00 ; 6.572170E-05 
     34170; 1.078098E+00 ; 6.498391E-05 
     34180; 1.077441E+00 ; 6.682650E-05 
     34190; 1.078487E+00 ; 6.748420E-05 
     34200; 1.077542E+00 ; 6.673787E-05 
     34210; 1.077982E+00 ; 6.565299E-05 
     34220; 1.077944E+00 ; 6.508153E-05 
     34230; 1.077483E+00 ; 6.680711E-05 
     34240; 1.077687E+00 ; 6.744338E-05 
     34250; 1.076913E+00 ; 6.674910E-05 
     34260; 1.076740E+00 ; 6.565740E-05 
     34270; 1.076789E+00 ; 6.507566E-05 
     34280; 1.076071E+00 ; 6.680699E-05 
     34290; 1.077113E+00 ; 6.737372E-05 
     34300; 1.076560E+00 ; 6.681369E-05 
     34310; 1.075547E+00 ; 6.561874E-05 
     34320; 1.077376E+00 ; 6.516103E-05 
     34330; 1.076033E+00 ; 6.679391E-05 
     34340; 1.075907E+00 ; 6.734172E-05 
     34350; 1.077569E+00 ; 6.673235E-05 
     34380; 1.077339E+00 ; 6.688984E-05 
     34390; 1.076624E+00 ; 6.739669E-05 
     34400; 1.075520E+00 ; 6.672953E-05 
     34410; 1.077526E+00 ; 6.556327E-05 
     34420; 1.076470E+00 ; 6.513733E-05 
     34430; 1.075217E+00 ; 6.681054E-05 
     34440; 1.077344E+00 ; 6.750085E-05 
     34450; 1.075971E+00 ; 6.684066E-05 
     34460; 1.074768E+00 ; 6.558824E-05 
     34470; 1.076998E+00 ; 6.506724E-05 
     34480; 1.075154E+00 ; 6.685391E-05 
     34490; 1.077570E+00 ; 6.739391E-05 
     34500; 1.075130E+00 ; 6.686172E-05 
     34510; 1.077060E+00 ; 6.563620E-05 
     34520; 1.076694E+00 ; 6.510263E-05 
     34530; 1.075317E+00 ; 6.680122E-05 
     34540; 1.077429E+00 ; 6.750767E-05 
     34550; 1.076955E+00 ; 6.688580E-05 
     34560; 1.076215E+00 ; 6.556493E-05 
     34570; 1.078348E+00 ; 6.514190E-05 
     34580; 1.076924E+00 ; 6.688960E-05 
     34590; 1.077266E+00 ; 6.744018E-05 
     34600; 1.077636E+00 ; 6.683361E-05 
     34610; 1.077135E+00 ; 6.560268E-05 
     34620; 1.076424E+00 ; 6.523165E-05 
     34630; 1.076993E+00 ; 6.680699E-05 
     34640; 1.076613E+00 ; 6.746393E-05 
     34650; 1.076006E+00 ; 6.682970E-05 
     34660; 1.077179E+00 ; 6.551450E-05 
     34670; 1.077325E+00 ; 6.520429E-05 
     34680; 1.075603E+00 ; 6.692515E-05 
     34690; 1.077603E+00 ; 6.745494E-05 
     34700; 1.076376E+00 ; 6.671115E-05 
     34710; 1.075832E+00 ; 6.556039E-05 
     34730; 1.074888E+00 ; 6.678308E-05 
     34740; 1.076674E+00 ; 6.737195E-05 
